DateTime,ProShares Name,Ticker,NAV,Prior NAV,NAV Change (%),NAV Change ($),holdings,Assets Under Management
10/24/2022,ProShares Bitcoin ETF,BITO,11.9306,11.8373,0.78819,0.0933,52610,627668877.9
10/25/2022,ProShares Bitcoin ETF,BITO,12.5306,11.9306,5.02908,0.6,54020,676903024.5
10/26/2022,ProShares Bitcoin ETF,BITO,12.8337,12.5306,2.41888,0.3031,54190,695458215.8
10/27/2022,ProShares Bitcoin ETF,BITO,12.7826,12.8337,-0.39817,-0.0511,54040,690771716.8
10/28/2022,ProShares Bitcoin ETF,BITO,12.7526,12.7826,-0.23469,-0.03,54040,689150516.8
10/31/2022,ProShares Bitcoin ETF,BITO,12.563,12.7526,-1.48676,-0.1896,54040,678904532.6
11/01/2022,ProShares Bitcoin ETF,BITO,12.624,12.563,0.48555,0.061,54040,682200972.6
11/02/2022,ProShares Bitcoin ETF,BITO,12.4932,12.624,-1.03612,-0.1308,53960,674133084.5
11/03/2022,ProShares Bitcoin ETF,BITO,12.505,12.4932,0.09445,0.0118,52680,658763412.5
11/04/2022,ProShares Bitcoin ETF,BITO,13.0447,12.505,4.31587,0.5397,52680,687194809
11/07/2022,ProShares Bitcoin ETF,BITO,12.8584,13.0447,-1.42817,-0.1863,53830,692167684.9
11/08/2022,ProShares Bitcoin ETF,BITO,11.1515,12.8584,-13.27459,-1.7069,52820,589022241.2
11/09/2022,ProShares Bitcoin ETF,BITO,9.6274,11.1515,-13.66722,-1.5241,53250,512659059.6
11/10/2022,ProShares Bitcoin ETF,BITO,10.9478,9.6274,13.71502,1.3204,54060,591838078.9
11/11/2022,ProShares Bitcoin ETF,BITO,9.8482,10.9478,-10.04403,-1.0996,54260,534363341.8
11/14/2022,ProShares Bitcoin ETF,BITO,9.8343,9.8482,-0.14114,-0.0139,54120,532232325.8
11/15/2022,ProShares Bitcoin ETF,BITO,10.2581,9.8343,4.30941,0.4238,54030,554245153.3
11/16/2022,ProShares Bitcoin ETF,BITO,10.0034,10.2581,-2.48292,-0.2547,54500,545185310
11/17/2022,ProShares Bitcoin ETF,BITO,10.1431,10.0034,1.39653,0.1397,54410,551886081.1
11/18/2022,ProShares Bitcoin ETF,BITO,10.1409,10.1431,-0.02169,-0.0022,54410,551766379.1
11/21/2022,ProShares Bitcoin ETF,BITO,9.607,10.1409,-5.26482,-0.5339,53390,512917739.6
11/22/2022,ProShares Bitcoin ETF,BITO,9.7754,9.607,1.75289,0.1684,53330,521322091.8
11/23/2022,ProShares Bitcoin ETF,BITO,10.18,9.7754,4.13896,0.4046,53480,544426410.2
11/25/2022,ProShares Bitcoin ETF,BITO,10.1953,10.18,0.15029,0.0153,53680,547283714.2
11/28/2022,ProShares Bitcoin ETF,BITO,9.9974,10.1953,-1.94109,-0.1979,53500,534860910
11/29/2022,ProShares Bitcoin ETF,BITO,10.1699,9.9974,1.72545,0.1725,54010,549276309.2
11/30/2022,ProShares Bitcoin ETF,BITO,10.6816,10.1699,5.03151,0.5117,53780,574456458.7
12/01/2022,ProShares Bitcoin ETF,BITO,10.5282,10.6816,-1.43611,-0.1534,53570,563995684.5
12/02/2022,ProShares Bitcoin ETF,BITO,10.6382,10.5282,1.04481,0.11,53670,570952204.6
12/05/2022,ProShares Bitcoin ETF,BITO,10.5326,10.6382,-0.99265,-0.1056,53670,565284652.5
12/06/2022,ProShares Bitcoin ETF,BITO,10.6077,10.5326,0.71302,0.0751,53990,572709733.6
12/07/2022,ProShares Bitcoin ETF,BITO,10.4671,10.6077,-1.32545,-0.1406,53990,565118739.5
12/08/2022,ProShares Bitcoin ETF,BITO,10.757,10.4671,2.76963,0.2899,53890,579694740.8
12/09/2022,ProShares Bitcoin ETF,BITO,10.6666,10.757,-0.84038,-0.0904,53910,575036416.7
12/12/2022,ProShares Bitcoin ETF,BITO,10.7122,10.6666,0.4275,0.0456,54030,578780176.7
12/13/2022,ProShares Bitcoin ETF,BITO,11.1059,10.7122,3.67525,0.3937,53150,590278596.1
12/14/2022,ProShares Bitcoin ETF,BITO,11.1401,11.1059,0.30794,0.0342,53130,591873524.1
12/15/2022,ProShares Bitcoin ETF,BITO,10.8862,11.1401,-2.27915,-0.2539,53280,580016746.9
12/16/2022,ProShares Bitcoin ETF,BITO,10.5018,10.8862,-3.53108,-0.3844,53420,561006166.5
12/19/2022,ProShares Bitcoin ETF,BITO,10.3235,10.5018,-1.6978,-0.1783,53520,552513730.3
12/20/2022,ProShares Bitcoin ETF,BITO,10.5382,10.3235,2.07972,0.2147,53380,562529126.5
12/21/2022,ProShares Bitcoin ETF,BITO,10.4674,10.5382,-0.67184,-0.0708,53380,558749822.5
12/22/2022,ProShares Bitcoin ETF,BITO,10.4645,10.4674,-0.02771,-0.0029,54080,565920170.5
12/23/2022,ProShares Bitcoin ETF,BITO,10.5006,10.4645,0.34498,0.0361,54080,567872458.5
12/27/2022,ProShares Bitcoin ETF,BITO,10.3737,10.5006,-1.2085,-0.1269,53890,559038703.4
12/28/2022,ProShares Bitcoin ETF,BITO,10.3505,10.3737,-0.22364,-0.0232,53400,552716710.4
12/29/2022,ProShares Bitcoin ETF,BITO,10.3461,10.3505,-0.04251,-0.0044,52570,543894487.3
12/30/2022,ProShares Bitcoin ETF,BITO,10.4361,10.3461,0.86989,0.09,52220,544973152.4
01/03/2023,ProShares Bitcoin ETF,BITO,10.4872,10.4361,0.48965,0.0511,51910,544390562.5
01/04/2023,ProShares Bitcoin ETF,BITO,10.5941,10.4872,1.01934,0.1069,51950,550363505.6
01/05/2023,ProShares Bitcoin ETF,BITO,10.6335,10.5941,0.37191,0.0394,52080,553792690.6
01/06/2023,ProShares Bitcoin ETF,BITO,10.6701,10.6335,0.3442,0.0366,52040,555272014.7
01/09/2023,ProShares Bitcoin ETF,BITO,10.8817,10.6701,1.98311,0.2116,52120,567154214.9
01/10/2023,ProShares Bitcoin ETF,BITO,11.0757,10.8817,1.78281,0.194,52270,578926850.1
01/11/2023,ProShares Bitcoin ETF,BITO,11.1274,11.0757,0.46679,0.0517,52120,579960099.1
01/12/2023,ProShares Bitcoin ETF,BITO,12.1098,11.1274,8.82866,0.9824,52320,633584748.1
01/13/2023,ProShares Bitcoin ETF,BITO,12.3595,12.1098,2.06197,0.2497,52910,653941157.4
01/17/2023,ProShares Bitcoin ETF,BITO,13.5889,12.3595,9.947,1.2294,52900,718852823.6
01/18/2023,ProShares Bitcoin ETF,BITO,13.152,13.5889,-3.21512,-0.4369,52670,692715853.2
01/19/2023,ProShares Bitcoin ETF,BITO,13.4134,13.152,1.98753,0.2614,52480,703935245.4
01/20/2023,ProShares Bitcoin ETF,BITO,14.1751,13.4134,5.67865,0.7617,52830,748870547.2
01/23/2023,ProShares Bitcoin ETF,BITO,14.6462,14.1751,3.32343,0.4711,52990,776102152.6
01/24/2023,ProShares Bitcoin ETF,BITO,14.6281,14.6462,-0.12358,-0.0181,53550,783334769.6
01/25/2023,ProShares Bitcoin ETF,BITO,14.5407,14.6281,-0.59748,-0.0874,53550,778654499.5
01/26/2023,ProShares Bitcoin ETF,BITO,14.6881,14.5407,1.01371,0.1474,53980,792863652.7
01/27/2023,ProShares Bitcoin ETF,BITO,14.6598,14.6881,-0.19267,-0.0283,55270,810247160.7
01/30/2023,ProShares Bitcoin ETF,BITO,14.3521,14.6598,-2.09894,-0.3077,55260,793097060.4
01/31/2023,ProShares Bitcoin ETF,BITO,14.6217,14.3521,1.87847,0.2696,55470,811065713.6
02/01/2023,ProShares Bitcoin ETF,BITO,14.7888,14.6217,1.14282,0.1671,55510,820926302.8
02/02/2023,ProShares Bitcoin ETF,BITO,14.954,14.7888,1.11706,0.1652,56180,840115735
02/03/2023,ProShares Bitcoin ETF,BITO,14.6244,14.954,-2.20409,-0.3296,55280,808436846.6
02/06/2023,ProShares Bitcoin ETF,BITO,14.3971,14.6244,-1.55425,-0.2273,54240,780898718.4
02/07/2023,ProShares Bitcoin ETF,BITO,14.5178,14.3971,0.83836,0.1207,55650,807915584.5
02/08/2023,ProShares Bitcoin ETF,BITO,14.2557,14.5178,-1.80537,-0.2621,55650,793329719.3
02/09/2023,ProShares Bitcoin ETF,BITO,13.7053,14.2557,-3.86091,-0.5504,55620,762288799.7
02/10/2023,ProShares Bitcoin ETF,BITO,13.5525,13.7053,-1.1149,-0.1528,53940,731021863.6
02/13/2023,ProShares Bitcoin ETF,BITO,13.5129,13.5525,-0.2922,-0.0396,53850,727669678.5
02/14/2023,ProShares Bitcoin ETF,BITO,13.9009,13.5129,2.87133,0.388,53710,746617352.9
02/15/2023,ProShares Bitcoin ETF,BITO,15.0962,13.9009,8.59872,1.1953,53610,809307297.1
02/16/2023,ProShares Bitcoin ETF,BITO,15.356,15.0962,1.72096,0.2598,55110,846269175.4
02/17/2023,ProShares Bitcoin ETF,BITO,15.508,15.356,0.98984,0.152,55110,854645895.5
02/21/2023,ProShares Bitcoin ETF,BITO,15.2722,15.508,-1.52051,-0.2358,54150,826989645.3
02/22/2023,ProShares Bitcoin ETF,BITO,14.8359,15.2722,-2.85682,-0.4363,53910,799803383.8
02/23/2023,ProShares Bitcoin ETF,BITO,14.933,14.8359,0.65449,0.0971,53750,802648764.9
02/24/2023,ProShares Bitcoin ETF,BITO,14.4223,14.933,-3.41994,-0.5107,53480,771304618.4
02/27/2023,ProShares Bitcoin ETF,BITO,14.4798,14.4223,0.39869,0.0575,53580,775827698.5
02/28/2023,ProShares Bitcoin ETF,BITO,14.4613,14.4798,-0.12776,-0.0185,53780,777728728.5
03/01/2023,ProShares Bitcoin ETF,BITO,14.4366,14.4613,-0.1708,-0.0247,54130,781453172.4
